tahun,bulan_num,bulan,periode,tgl,kategori,produk,line,mesin,kg_ctn,target_day,daily,acc
2026,1,Januari,Januari 2026,1,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1335.0,1335.0
2026,1,Januari,Januari 2026,1,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,701.0,701.0
2026,1,Januari,Januari 2026,1,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,1946.0,1946.0
2026,1,Januari,Januari 2026,1,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,701.0,701.0
2026,1,Januari,Januari 2026,1,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,1,Small/Medium,50G,LINE-5,SANCO,12.0,1418,947.0,947.0
2026,1,Januari,Januari 2026,1,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,1577.0,1577.0
2026,1,Januari,Januari 2026,1,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,1784.0,1784.0
2026,1,Januari,Januari 2026,1,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,920.0,920.0
2026,1,Januari,Januari 2026,1,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,175.0,175.0
2026,1,Januari,Januari 2026,1,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,1,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,1,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,0.0
2026,1,Januari,Januari 2026,1,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,1,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,1,Januari,Januari 2026,1,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,1,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,1,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,1912.0,1912.0
2026,1,Januari,Januari 2026,1,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,3263.0,3263.0
2026,1,Januari,Januari 2026,1,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1688.0,3023.0
2026,1,Januari,Januari 2026,2,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,588.0,1289.0
2026,1,Januari,Januari 2026,2,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2348.0,4294.0
2026,1,Januari,Januari 2026,2,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,588.0,1289.0
2026,1,Januari,Januari 2026,2,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1364.0,2311.0
2026,1,Januari,Januari 2026,2,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2267.0,3844.0
2026,1,Januari,Januari 2026,2,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2233.0,4017.0
2026,1,Januari,Januari 2026,2,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,2,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,1147.0,1322.0
2026,1,Januari,Januari 2026,2,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,2,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,1,Januari,Januari 2026,2,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,2,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,2,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2420.0,4332.0
2026,1,Januari,Januari 2026,2,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,4052.0,7315.0
2026,1,Januari,Januari 2026,2,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,3,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1579.0,4602.0
2026,1,Januari,Januari 2026,3,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,3,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2423.0,6717.0
2026,1,Januari,Januari 2026,3,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,3,Bag Type,500G,LINE-9,GP I & K,12.0,5040,2707.0,2707.0
2026,1,Januari,Januari 2026,3,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1421.0,3732.0
2026,1,Januari,Januari 2026,3,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2270.0,6114.0
2026,1,Januari,Januari 2026,3,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2199.0,6216.0
2026,1,Januari,Januari 2026,3,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,3,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,1151.0,2473.0
2026,1,Januari,Januari 2026,3,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,3,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,3,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,0.0
2026,1,Januari,Januari 2026,3,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,3,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,1,Januari,Januari 2026,3,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,3,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,3,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2422.0,6754.0
2026,1,Januari,Januari 2026,3,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,4092.0,11407.0
2026,1,Januari,Januari 2026,3,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,4,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1826.0,6428.0
2026,1,Januari,Januari 2026,4,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,4,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2389.0,9106.0
2026,1,Januari,Januari 2026,4,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,4,Bag Type,500G,LINE-9,GP I & K,12.0,5040,2425.0,5132.0
2026,1,Januari,Januari 2026,4,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1391.0,5123.0
2026,1,Januari,Januari 2026,4,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2207.0,8321.0
2026,1,Januari,Januari 2026,4,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2185.0,8401.0
2026,1,Januari,Januari 2026,4,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,4,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,375.0,2848.0
2026,1,Januari,Januari 2026,4,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,4,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,4,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,730.0,730.0
2026,1,Januari,Januari 2026,4,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,4,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,0.0
2026,1,Januari,Januari 2026,4,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,4,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,0.0,0.0
2026,1,Januari,Januari 2026,4,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2385.0,9139.0
2026,1,Januari,Januari 2026,4,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,0.0,11407.0
2026,1,Januari,Januari 2026,4,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,5,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,6428.0
2026,1,Januari,Januari 2026,5,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,5,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2402.0,11508.0
2026,1,Januari,Januari 2026,5,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,5,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,5,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1311.0,6434.0
2026,1,Januari,Januari 2026,5,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2171.0,10492.0
2026,1,Januari,Januari 2026,5,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2150.0,10551.0
2026,1,Januari,Januari 2026,5,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,5,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,5,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,5,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,5,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,1027.0,1757.0
2026,1,Januari,Januari 2026,5,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,5,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2413.0,2413.0
2026,1,Januari,Januari 2026,5,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,5,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2413.0,2413.0
2026,1,Januari,Januari 2026,5,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2390.0,11529.0
2026,1,Januari,Januari 2026,5,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,0.0,11407.0
2026,1,Januari,Januari 2026,5,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,6,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,6428.0
2026,1,Januari,Januari 2026,6,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,6,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2501.0,14009.0
2026,1,Januari,Januari 2026,6,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,6,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,6,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1323.0,7757.0
2026,1,Januari,Januari 2026,6,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2074.0,12566.0
2026,1,Januari,Januari 2026,6,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2213.0,12764.0
2026,1,Januari,Januari 2026,6,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,6,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,6,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,6,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,6,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,999.0,2756.0
2026,1,Januari,Januari 2026,6,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,6,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2683.0,5096.0
2026,1,Januari,Januari 2026,6,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,6,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2683.0,5096.0
2026,1,Januari,Januari 2026,6,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2436.0,13965.0
2026,1,Januari,Januari 2026,6,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,2907.0,14314.0
2026,1,Januari,Januari 2026,6,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,7,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,6428.0
2026,1,Januari,Januari 2026,7,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,7,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2359.0,16368.0
2026,1,Januari,Januari 2026,7,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,7,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,7,Small/Medium,50G,LINE-5,SANCO,12.0,1418,202.0,7959.0
2026,1,Januari,Januari 2026,7,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2116.0,14682.0
2026,1,Januari,Januari 2026,7,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2253.0,15017.0
2026,1,Januari,Januari 2026,7,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,7,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,7,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1115.0,1115.0
2026,1,Januari,Januari 2026,7,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,7,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,7,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,7,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2425.0,7521.0
2026,1,Januari,Januari 2026,7,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,7,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2425.0,7521.0
2026,1,Januari,Januari 2026,7,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2358.0,16323.0
2026,1,Januari,Januari 2026,7,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,3185.0,17499.0
2026,1,Januari,Januari 2026,7,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,8,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1573.0,8001.0
2026,1,Januari,Januari 2026,8,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,8,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2445.0,18813.0
2026,1,Januari,Januari 2026,8,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,8,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,8,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1269.0,9228.0
2026,1,Januari,Januari 2026,8,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2168.0,16850.0
2026,1,Januari,Januari 2026,8,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2191.0,17208.0
2026,1,Januari,Januari 2026,8,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,8,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,8,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,966.0,2081.0
2026,1,Januari,Januari 2026,8,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,8,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,8,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,0.0
2026,1,Januari,Januari 2026,8,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2476.0,9997.0
2026,1,Januari,Januari 2026,8,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,8,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2476.0,9997.0
2026,1,Januari,Januari 2026,8,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2265.0,18588.0
2026,1,Januari,Januari 2026,8,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,3945.0,21444.0
2026,1,Januari,Januari 2026,8,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,0.0
2026,1,Januari,Januari 2026,9,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1601.0,9602.0
2026,1,Januari,Januari 2026,9,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,9,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2473.0,21286.0
2026,1,Januari,Januari 2026,9,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,9,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,9,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1428.0,10656.0
2026,1,Januari,Januari 2026,9,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2023.0,18873.0
2026,1,Januari,Januari 2026,9,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2198.0,19406.0
2026,1,Januari,Januari 2026,9,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,9,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,9,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1247.0,3328.0
2026,1,Januari,Januari 2026,9,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,9,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,9,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,65.0,65.0
2026,1,Januari,Januari 2026,9,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2647.0,12644.0
2026,1,Januari,Januari 2026,9,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,0.0,0.0
2026,1,Januari,Januari 2026,9,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2647.0,12644.0
2026,1,Januari,Januari 2026,9,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2399.0,20987.0
2026,1,Januari,Januari 2026,9,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,3890.0,25334.0
2026,1,Januari,Januari 2026,9,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,381.0,381.0
2026,1,Januari,Januari 2026,10,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,0.0,9602.0
2026,1,Januari,Januari 2026,10,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,10,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2468.0,23754.0
2026,1,Januari,Januari 2026,10,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,10,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,10,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1400.0,12056.0
2026,1,Januari,Januari 2026,10,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2233.0,21106.0
2026,1,Januari,Januari 2026,10,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2090.0,21496.0
2026,1,Januari,Januari 2026,10,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,10,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,10,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1305.0,4633.0
2026,1,Januari,Januari 2026,10,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,10,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,10,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,43.0,108.0
2026,1,Januari,Januari 2026,10,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2455.0,15099.0
2026,1,Januari,Januari 2026,10,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,100.0,100.0
2026,1,Januari,Januari 2026,10,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2455.0,15099.0
2026,1,Januari,Januari 2026,10,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2378.0,23365.0
2026,1,Januari,Januari 2026,10,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,4018.0,29352.0
2026,1,Januari,Januari 2026,10,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,381.0
2026,1,Januari,Januari 2026,11,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1783.0,11385.0
2026,1,Januari,Januari 2026,11,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,11,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2375.0,26129.0
2026,1,Januari,Januari 2026,11,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,11,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,11,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1361.0,13417.0
2026,1,Januari,Januari 2026,11,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2197.0,23303.0
2026,1,Januari,Januari 2026,11,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,2196.0,23692.0
2026,1,Januari,Januari 2026,11,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,11,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,11,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1320.0,5953.0
2026,1,Januari,Januari 2026,11,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,11,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,11,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,62.0,170.0
2026,1,Januari,Januari 2026,11,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2900.0,17999.0
2026,1,Januari,Januari 2026,11,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,4200.0,4300.0
2026,1,Januari,Januari 2026,11,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2900.0,17999.0
2026,1,Januari,Januari 2026,11,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2353.0,25718.0
2026,1,Januari,Januari 2026,11,Small/Medium,PTCL,LINE-6,YDE,5.76,1952,4590.0,33942.0
2026,1,Januari,Januari 2026,11,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,381.0
2026,1,Januari,Januari 2026,12,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1749.0,13134.0
2026,1,Januari,Januari 2026,12,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,1289.0
2026,1,Januari,Januari 2026,12,Bag Type,250RC,LINE-8,"TT10 GP E,G,H",20.0,2217,2445.0,28574.0
2026,1,Januari,Januari 2026,12,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,,1289.0
2026,1,Januari,Januari 2026,12,Bag Type,500G,LINE-9,GP I & K,12.0,5040,0.0,5132.0
2026,1,Januari,Januari 2026,12,Small/Medium,50G,LINE-5,SANCO,12.0,1418,1305.0,14722.0
2026,1,Januari,Januari 2026,12,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,2232.0,25535.0
2026,1,Januari,Januari 2026,12,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,1305.0,24997.0
2026,1,Januari,Januari 2026,12,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,920.0
2026,1,Januari,Januari 2026,12,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2848.0
2026,1,Januari,Januari 2026,12,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,1259.0,7212.0
2026,1,Januari,Januari 2026,12,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,0.0
2026,1,Januari,Januari 2026,12,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,2756.0
2026,1,Januari,Januari 2026,12,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,43.0,213.0
2026,1,Januari,Januari 2026,12,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,2716.0,20715.0
2026,1,Januari,Januari 2026,12,Bag Type,KGLC,LINE-9,GP I & K,12.0,8400,4200.0,8500.0
2026,1,Januari,Januari 2026,12,Bag Type,KGRC,LINE-9,GP I & K,20.0,5040,2716.0,20715.0
2026,1,Januari,Januari 2026,12,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,2356.0,28074.0
